caseid,task,arrive:timestamp,start:timestamp,time:timestamp,role,open_cases,st_tsk_wip,queue,event_nr,hour,month,timesincecasestart,timesincelastevent,timesincemidnight,weekday,attrib_trace,label
82151,Notificacion estudiante cancelacion soli,2016-02-04 06:41:20,2016-02-07 02:09:25,2016-02-07 02:09:25,22404,52,0.0,0,4,2,2,8385.55,4097.833333333333,129.41666666666666,7,{'lifecycle:transition': 'complete'},deviant
82251,Notificacion estudiante cancelacion soli,2016-02-05 02:44:07,2016-02-07 13:39:25,2016-02-07 13:39:25,8916,58,0.0,0,5,13,2,9075.55,3574.7166666666667,819.4166666666666,7,{'lifecycle:transition': 'complete'},deviant
82301,Homologacion por grupo de cursos,2016-02-06 13:47:01,2016-02-07 11:38:17,2016-02-07 23:55:42,1007,51,0.5632560483870968,0,5,11,2,8954.416666666666,2039.2666666666667,698.2833333333333,7,{'lifecycle:transition': 'complete'},deviant
81301,Cancelar Solicitud,2016-02-02 20:26:42,2016-02-08 06:20:54,2016-02-08 06:52:54,669,44,0.26537298387096775,0,4,6,2,10077.033333333333,7806.133333333333,380.9,1,{'lifecycle:transition': 'complete'},deviant
82505,Notificacion estudiante cancelacion soli,2016-02-05 20:58:11,2016-02-08 12:11:57,2016-02-08 12:11:57,1707,55,0.0,0,4,12,2,10428.083333333334,3871.9166666666665,731.95,1,{'lifecycle:transition': 'complete'},deviant
82503,Notificacion estudiante cancelacion soli,2016-02-05 20:07:11,2016-02-08 15:44:32,2016-02-08 15:44:32,8528,56,0.0,0,4,15,2,10640.666666666666,4057.5333333333333,944.5333333333333,1,{'lifecycle:transition': 'complete'},deviant
81201,Cancelar Solicitud,2016-02-04 04:03:46,2016-02-11 06:01:55,2016-02-11 06:01:55,8916,52,0.26537298387096775,0,4,6,2,14378.05,10198.15,361.9166666666667,4,{'lifecycle:transition': 'complete'},deviant
82701,Notificacion estudiante cancelacion soli,2016-02-06 15:07:57,2016-02-12 11:59:01,2016-02-12 11:59:01,7080,51,0.0,0,5,11,2,16175.15,8493.1,719.0166666666667,5,{'lifecycle:transition': 'complete'},deviant
81301,Notificacion estudiante cancelacion soli,2016-02-08 06:52:54,2016-02-15 10:18:31,2016-02-15 10:18:31,669,47,0.0,0,5,10,2,20394.65,10317.616666666667,618.5166666666667,1,{'lifecycle:transition': 'complete'},deviant
0_CF,Traer informacion estudiante - banner,2016-03-10 09:56:19,2016-03-10 09:56:19,2016-03-10 09:56:39,6876,43,0.0,0,1,9,3,54932.46414821666,54932.46414821666,596.3166666666667,4,{'lifecycle:transition': 'complete'},regular
0_CF,Radicar Solicitud Homologacion,2016-03-10 09:56:39,2016-03-11 00:29:22,2016-03-11 00:37:08,6876,43,0.10231854838709678,0,2,0,3,55805.514148216665,873.05,29.366666666666667,5,{'lifecycle:transition': 'complete'},regular
0_CF,Validar solicitud,2016-03-11 00:37:08,2016-03-11 16:19:44,2016-03-11 16:37:31,677,43,0.24168346774193547,0,3,16,3,56755.88081488333,950.3666666666667,979.7333333333333,5,{'lifecycle:transition': 'complete'},regular
0_CF,Revisar curso,2016-03-11 16:37:31,2016-03-12 06:17:49,2016-03-12 06:18:25,677,43,0.04788306451612903,0,4,6,3,57593.96414821666,838.0833333333334,377.81666666666666,6,{'lifecycle:transition': 'complete'},regular
100101,Traer informacion estudiante - banner,2016-03-12 17:59:54,2016-03-12 17:59:54,2016-03-12 17:59:54,7071,44,0.0,0,1,17,3,58296.049999983334,58296.049999983334,1079.9,6,{'lifecycle:transition': 'complete'},deviant
100102,Traer informacion estudiante - banner,2016-03-12 18:20:47,2016-03-12 18:20:47,2016-03-12 18:20:47,7071,45,0.0,0,1,18,3,58316.93333331667,58316.93333331667,1100.7833333333333,6,{'lifecycle:transition': 'complete'},deviant
100101,Radicar Solicitud Homologacion,2016-03-12 17:59:54,2016-03-13 05:32:43,2016-03-13 05:32:43,7071,44,0.10231854838709678,0,2,5,3,58988.86666665001,692.8166666666667,332.71666666666664,7,{'lifecycle:transition': 'complete'},deviant
100102,Radicar Solicitud Homologacion,2016-03-12 18:20:47,2016-03-13 05:38:00,2016-03-13 05:38:00,7071,45,0.10231854838709678,0,2,5,3,58994.14999998334,677.2166666666667,338.0,7,{'lifecycle:transition': 'complete'},deviant
0_CF,Evaluacion curso,2016-03-12 06:18:25,2016-03-13 06:24:37,2016-03-13 06:24:37,3445,43,0.07787298387096774,0,5,6,3,59040.764148216665,1446.8,384.6166666666667,7,{'lifecycle:transition': 'complete'},regular
0_CF,Homologacion por grupo de cursos,2016-03-13 06:24:37,2016-03-13 16:06:01,2016-03-13 16:07:10,3445,45,0.5632560483870968,0,6,16,3,59622.16414821667,581.4,966.0166666666667,7,{'lifecycle:transition': 'complete'},regular
0_CF,Validacion final,2016-03-13 16:07:10,2016-03-13 20:14:54,2016-03-13 20:16:01,677,45,0.010080645161290322,0,7,20,3,59871.04748155,248.88333333333333,1214.9,7,{'lifecycle:transition': 'complete'},regular
0_CF,Visto Bueno Cierre Proceso,2016-03-13 20:16:01,2016-03-13 20:16:05,2016-03-13 20:16:16,3445,45,0.03276209677419355,0,8,20,3,59872.23081488333,1.1833333333333333,1216.0833333333333,7,{'lifecycle:transition': 'complete'},regular
100102,Validar solicitud,2016-03-13 05:38:00,2016-03-14 02:27:14,2016-03-14 02:27:17,22475,45,0.24168346774193547,0,3,2,3,60243.38333331667,1249.2333333333333,147.23333333333332,1,{'lifecycle:transition': 'complete'},deviant
100101,Validar solicitud,2016-03-13 05:32:43,2016-03-14 02:30:38,2016-03-14 02:30:45,22475,45,0.24168346774193547,0,3,2,3,60246.78333331667,1257.9166666666667,150.63333333333333,1,{'lifecycle:transition': 'complete'},deviant
100952,Traer informacion estudiante - banner,2016-03-14 11:21:51,2016-03-14 11:21:51,2016-03-14 11:21:51,19019,45,0.0,0,1,11,3,60777.99999998334,60777.99999998334,681.85,1,{'lifecycle:transition': 'complete'},regular
100953,Traer informacion estudiante - banner,2016-03-14 12:04:42,2016-03-14 12:04:42,2016-03-14 12:04:42,7736,46,0.0,0,1,12,3,60820.84999998334,60820.84999998334,724.7,1,{'lifecycle:transition': 'complete'},deviant
100101,Revisar curso,2016-03-14 02:30:45,2016-03-14 12:09:10,2016-03-14 12:09:10,22475,44,0.04788306451612903,0,4,12,3,60825.316666650004,578.5333333333333,729.1666666666666,1,{'lifecycle:transition': 'complete'},deviant
100954,Traer informacion estudiante - banner,2016-03-14 12:42:40,2016-03-14 12:42:40,2016-03-14 12:42:40,7736,47,0.0,0,1,12,3,60858.816666650004,60858.816666650004,762.6666666666666,1,{'lifecycle:transition': 'complete'},deviant
100953,Radicar Solicitud Homologacion,2016-03-14 12:04:42,2016-03-14 13:03:10,2016-03-14 13:03:30,7736,46,0.10231854838709678,0,2,13,3,60879.316666650004,58.46666666666667,783.1666666666666,1,{'lifecycle:transition': 'complete'},deviant
100952,Radicar Solicitud Homologacion,2016-03-14 11:21:51,2016-03-14 12:21:02,2016-03-14 13:24:30,19019,45,0.10231854838709678,0,2,12,3,60837.18333331667,59.18333333333333,741.0333333333333,1,{'lifecycle:transition': 'complete'},regular
100954,Radicar Solicitud Homologacion,2016-03-14 12:42:40,2016-03-14 13:38:29,2016-03-14 13:38:44,7736,47,0.10231854838709678,0,2,13,3,60914.63333331667,55.81666666666667,818.4833333333333,1,{'lifecycle:transition': 'complete'},deviant
100101,Homologacion por grupo de cursos,2016-03-14 12:09:10,2016-03-14 13:32:12,2016-03-14 13:40:04,19019,46,0.5632560483870968,0,5,13,3,60908.34999998334,83.03333333333333,812.2,1,{'lifecycle:transition': 'complete'},deviant
100101,Evaluacion curso,2016-03-14 13:40:04,2016-03-14 13:40:08,2016-03-14 13:47:59,19019,47,0.07787298387096774,0,6,13,3,60916.28333331667,7.933333333333334,820.1333333333333,1,{'lifecycle:transition': 'complete'},deviant
101051,Traer informacion estudiante - banner,2016-03-14 14:41:53,2016-03-14 14:41:53,2016-03-14 14:41:53,19019,47,0.0,0,1,14,3,60978.03333331667,60978.03333331667,881.8833333333333,1,{'lifecycle:transition': 'complete'},deviant
101002,Traer informacion estudiante - banner,2016-03-14 14:49:00,2016-03-14 14:49:00,2016-03-14 14:49:00,15862,48,0.0,0,1,14,3,60985.14999998334,60985.14999998334,889.0,1,{'lifecycle:transition': 'complete'},deviant
100953,Cancelar Solicitud,2016-03-14 13:03:30,2016-03-14 15:24:48,2016-03-14 15:25:04,7736,47,0.26537298387096775,0,3,15,3,61020.949999983335,141.63333333333333,924.8,1,{'lifecycle:transition': 'complete'},deviant
101051,Radicar Solicitud Homologacion,2016-03-14 14:41:53,2016-03-14 15:39:39,2016-03-14 15:39:39,19019,47,0.10231854838709678,0,2,15,3,61035.799999983334,57.766666666666666,939.65,1,{'lifecycle:transition': 'complete'},deviant
101002,Radicar Solicitud Homologacion,2016-03-14 14:49:00,2016-03-14 15:44:13,2016-03-14 15:44:46,15862,48,0.10231854838709678,0,2,15,3,61040.36666665001,55.21666666666667,944.2166666666667,1,{'lifecycle:transition': 'complete'},deviant
100954,Cancelar Solicitud,2016-03-14 13:38:44,2016-03-14 15:57:43,2016-03-14 15:57:44,22475,47,0.26537298387096775,0,3,15,3,61053.86666665001,139.23333333333332,957.7166666666667,1,{'lifecycle:transition': 'complete'},deviant
100952,Validar solicitud,2016-03-14 13:24:30,2016-03-14 14:47:50,2016-03-14 16:13:59,1707,47,0.24168346774193547,0,3,14,3,60983.98333331667,146.8,887.8333333333334,1,{'lifecycle:transition': 'complete'},regular
101201,Traer informacion estudiante - banner,2016-03-14 16:54:23,2016-03-14 16:54:23,2016-03-14 16:54:23,9437,49,0.0,0,1,16,3,61110.53333331667,61110.53333331667,1014.3833333333333,1,{'lifecycle:transition': 'complete'},deviant
101051,Validar solicitud,2016-03-14 15:39:39,2016-03-14 17:03:19,2016-03-14 17:03:19,677,48,0.24168346774193547,0,3,17,3,61119.466666650005,83.66666666666667,1023.3166666666667,1,{'lifecycle:transition': 'complete'},deviant
101101,Traer informacion estudiante - banner,2016-03-14 17:04:30,2016-03-14 17:04:30,2016-03-14 17:04:30,3149,50,0.0,0,1,17,3,61120.64999998334,61120.64999998334,1024.5,1,{'lifecycle:transition': 'complete'},deviant
101251,Traer informacion estudiante - banner,2016-03-14 17:11:44,2016-03-14 17:11:44,2016-03-14 17:11:44,25141,51,0.0,0,1,17,3,61127.88333331667,61127.88333331667,1031.7333333333333,1,{'lifecycle:transition': 'complete'},deviant
101202,Traer informacion estudiante - banner,2016-03-14 17:18:16,2016-03-14 17:18:16,2016-03-14 17:18:16,8556,52,0.0,0,1,17,3,61134.41666665,61134.41666665,1038.2666666666667,1,{'lifecycle:transition': 'complete'},deviant
101203,Traer informacion estudiante - banner,2016-03-14 17:34:07,2016-03-14 17:34:07,2016-03-14 17:34:07,8955,53,0.0,0,1,17,3,61150.26666665,61150.26666665,1054.1166666666666,1,{'lifecycle:transition': 'complete'},deviant
101102,Traer informacion estudiante - banner,2016-03-14 17:44:53,2016-03-14 17:44:53,2016-03-14 17:44:53,5275,54,0.0,0,1,17,3,61161.03333331667,61161.03333331667,1064.8833333333334,1,{'lifecycle:transition': 'complete'},deviant
101103,Traer informacion estudiante - banner,2016-03-14 17:47:33,2016-03-14 17:47:33,2016-03-14 17:47:33,9427,55,0.0,0,1,17,3,61163.699999983335,61163.699999983335,1067.55,1,{'lifecycle:transition': 'complete'},deviant
101204,Traer informacion estudiante - banner,2016-03-14 17:50:49,2016-03-14 17:50:49,2016-03-14 17:50:49,9437,56,0.0,0,1,17,3,61166.966666650005,61166.966666650005,1070.8166666666666,1,{'lifecycle:transition': 'complete'},deviant
101201,Radicar Solicitud Homologacion,2016-03-14 16:54:23,2016-03-14 17:50:52,2016-03-14 17:51:18,9437,49,0.10231854838709678,0,2,17,3,61167.01666665,56.483333333333334,1070.8666666666666,1,{'lifecycle:transition': 'complete'},deviant
101205,Traer informacion estudiante - banner,2016-03-14 18:10:26,2016-03-14 18:10:26,2016-03-14 18:10:26,7573,57,0.0,0,1,18,3,61186.583333316674,61186.583333316674,1090.4333333333334,1,{'lifecycle:transition': 'complete'},deviant
101202,Radicar Solicitud Homologacion,2016-03-14 17:18:16,2016-03-14 18:13:02,2016-03-14 18:13:18,8556,52,0.10231854838709678,0,2,18,3,61189.18333331667,54.766666666666666,1093.0333333333333,1,{'lifecycle:transition': 'complete'},deviant
101101,Radicar Solicitud Homologacion,2016-03-14 17:04:30,2016-03-14 18:00:23,2016-03-14 18:21:30,3149,50,0.10231854838709678,0,2,18,3,61176.53333331667,55.88333333333333,1080.3833333333334,1,{'lifecycle:transition': 'complete'},deviant
101207,Traer informacion estudiante - banner,2016-03-14 18:27:29,2016-03-14 18:27:29,2016-03-14 18:27:29,19019,58,0.0,0,1,18,3,61203.63333331667,61203.63333331667,1107.4833333333333,1,{'lifecycle:transition': 'complete'},regular
101203,Radicar Solicitud Homologacion,2016-03-14 17:34:07,2016-03-14 18:28:22,2016-03-14 18:28:34,8955,53,0.10231854838709678,0,2,18,3,61204.51666665,54.25,1108.3666666666666,1,{'lifecycle:transition': 'complete'},deviant
101051,Revisar curso,2016-03-14 17:03:19,2016-03-14 18:31:36,2016-03-14 18:31:36,677,49,0.04788306451612903,0,4,18,3,61207.74999998334,88.28333333333333,1111.6,1,{'lifecycle:transition': 'complete'},deviant
101102,Radicar Solicitud Homologacion,2016-03-14 17:44:53,2016-03-14 18:37:04,2016-03-14 18:37:21,5275,54,0.10231854838709678,0,2,18,3,61213.216666650005,52.18333333333333,1117.0666666666666,1,{'lifecycle:transition': 'complete'},deviant
101103,Radicar Solicitud Homologacion,2016-03-14 17:47:33,2016-03-14 18:39:18,2016-03-14 18:39:53,9427,55,0.10231854838709678,0,2,18,3,61215.449999983335,51.75,1119.3,1,{'lifecycle:transition': 'complete'},deviant
101251,Radicar Solicitud Homologacion,2016-03-14 17:11:44,2016-03-14 18:07:02,2016-03-14 18:40:50,25141,51,0.10231854838709678,0,2,18,3,61183.18333331667,55.3,1087.0333333333333,1,{'lifecycle:transition': 'complete'},deviant
101204,Radicar Solicitud Homologacion,2016-03-14 17:50:49,2016-03-14 18:42:11,2016-03-14 18:42:19,9437,56,0.10231854838709678,0,2,18,3,61218.333333316674,51.36666666666667,1122.1833333333334,1,{'lifecycle:transition': 'complete'},deviant
101205,Radicar Solicitud Homologacion,2016-03-14 18:10:26,2016-03-14 19:01:56,2016-03-14 19:02:45,7573,57,0.10231854838709678,0,2,19,3,61238.083333316674,51.5,1141.9333333333334,1,{'lifecycle:transition': 'complete'},deviant
100952,Revisar curso,2016-03-14 16:13:59,2016-03-14 17:40:46,2016-03-14 19:09:39,1707,48,0.04788306451612903,0,4,17,3,61156.91666665,172.93333333333334,1060.7666666666667,1,{'lifecycle:transition': 'complete'},regular
101301,Traer informacion estudiante - banner,2016-03-14 19:17:19,2016-03-14 19:17:19,2016-03-14 19:17:19,11760,59,0.0,0,1,19,3,61253.466666650005,61253.466666650005,1157.3166666666666,1,{'lifecycle:transition': 'complete'},deviant
101207,Radicar Solicitud Homologacion,2016-03-14 18:27:29,2016-03-14 19:17:12,2016-03-14 19:17:44,19019,58,0.10231854838709678,0,2,19,3,61253.34999998334,49.71666666666667,1157.2,1,{'lifecycle:transition': 'complete'},regular
101002,Cancelar Solicitud,2016-03-14 15:44:46,2016-03-14 18:04:45,2016-03-14 19:52:15,6400,48,0.26537298387096775,0,3,18,3,61180.89999998334,140.53333333333333,1084.75,1,{'lifecycle:transition': 'complete'},deviant
101301,Radicar Solicitud Homologacion,2016-03-14 19:17:19,2016-03-14 20:06:44,2016-03-14 20:06:44,11760,59,0.10231854838709678,0,2,20,3,61302.88333331667,49.416666666666664,1206.7333333333333,1,{'lifecycle:transition': 'complete'},deviant
101201,Cancelar Solicitud,2016-03-14 17:51:18,2016-03-14 20:16:23,2016-03-14 20:16:51,9437,56,0.26537298387096775,0,3,20,3,61312.53333331667,145.51666666666668,1216.3833333333334,1,{'lifecycle:transition': 'complete'},deviant
101351,Traer informacion estudiante - banner,2016-03-14 20:57:52,2016-03-14 20:57:52,2016-03-14 20:57:52,19019,60,0.0,0,1,20,3,61354.01666665,61354.01666665,1257.8666666666666,1,{'lifecycle:transition': 'complete'},deviant
101352,Traer informacion estudiante - banner,2016-03-14 21:00:59,2016-03-14 21:00:59,2016-03-14 21:00:59,19019,61,0.0,0,1,21,3,61357.13333331667,61357.13333331667,1260.9833333333333,1,{'lifecycle:transition': 'complete'},deviant
101353,Traer informacion estudiante - banner,2016-03-14 21:01:33,2016-03-14 21:01:33,2016-03-14 21:01:33,19019,62,0.0,0,1,21,3,61357.699999983335,61357.699999983335,1261.55,1,{'lifecycle:transition': 'complete'},deviant
101207,Validar solicitud,2016-03-14 19:17:44,2016-03-14 20:44:45,2016-03-14 21:08:29,49,59,0.24168346774193547,0,3,20,3,61340.89999998334,87.55,1244.75,1,{'lifecycle:transition': 'complete'},regular
101301,Validar solicitud,2016-03-14 20:06:44,2016-03-14 21:17:29,2016-03-14 21:17:29,22475,59,0.24168346774193547,0,3,21,3,61373.63333331667,70.75,1277.4833333333333,1,{'lifecycle:transition': 'complete'},deviant
101102,Cancelar Solicitud,2016-03-14 18:37:21,2016-03-14 21:04:45,2016-03-14 21:20:02,19019,58,0.26537298387096775,0,3,21,3,61360.89999998334,147.68333333333334,1264.75,1,{'lifecycle:transition': 'complete'},deviant
101202,Cancelar Solicitud,2016-03-14 18:13:18,2016-03-14 20:42:38,2016-03-14 21:20:50,241,57,0.26537298387096775,0,3,20,3,61338.78333331667,149.6,1242.6333333333334,1,{'lifecycle:transition': 'complete'},deviant
101103,Cancelar Solicitud,2016-03-14 18:39:53,2016-03-14 21:08:29,2016-03-14 21:25:05,677,58,0.26537298387096775,0,3,21,3,61364.63333331667,149.18333333333334,1268.4833333333333,1,{'lifecycle:transition': 'complete'},deviant
101351,Radicar Solicitud Homologacion,2016-03-14 20:57:52,2016-03-14 21:37:52,2016-03-14 21:37:52,19019,60,0.10231854838709678,0,2,21,3,61394.01666665,40.0,1297.8666666666666,1,{'lifecycle:transition': 'complete'},deviant
101352,Radicar Solicitud Homologacion,2016-03-14 21:00:59,2016-03-14 21:40:47,2016-03-14 21:40:47,19019,61,0.10231854838709678,0,2,21,3,61396.93333331667,39.8,1300.7833333333333,1,{'lifecycle:transition': 'complete'},deviant
101353,Radicar Solicitud Homologacion,2016-03-14 21:01:33,2016-03-14 21:41:10,2016-03-14 21:41:10,19019,62,0.10231854838709678,0,2,21,3,61397.316666650004,39.61666666666667,1301.1666666666667,1,{'lifecycle:transition': 'complete'},deviant
101203,Cancelar Solicitud,2016-03-14 18:28:34,2016-03-14 21:20:50,2016-03-14 21:58:53,241,58,0.26537298387096775,0,3,20,3,61354.199999983335,149.68333333333334,1258.05,1,{'lifecycle:transition': 'complete'},deviant
101204,Cancelar Solicitud,2016-03-14 18:42:19,2016-03-14 21:58:53,2016-03-14 22:36:44,241,58,0.26537298387096775,0,3,21,3,61368.299999983334,149.96666666666667,1272.15,1,{'lifecycle:transition': 'complete'},deviant
101205,Cancelar Solicitud,2016-03-14 19:02:45,2016-03-14 22:36:44,2016-03-14 23:13:42,241,58,0.26537298387096775,0,3,21,3,61392.76666665,154.68333333333334,1296.6166666666666,1,{'lifecycle:transition': 'complete'},deviant
101351,Notificacion estudiante cancelacion soli,2016-03-14 21:37:52,2016-03-14 23:20:51,2016-03-14 23:20:51,1,62,0.0,0,3,23,3,61496.99999998334,102.98333333333333,1400.85,1,{'lifecycle:transition': 'complete'},deviant
101352,Notificacion estudiante cancelacion soli,2016-03-14 21:40:47,2016-03-14 23:24:30,2016-03-14 23:24:30,1,62,0.0,0,3,23,3,61500.64999998334,103.71666666666667,1404.5,1,{'lifecycle:transition': 'complete'},deviant
101353,Notificacion estudiante cancelacion soli,2016-03-14 21:41:10,2016-03-14 23:25:38,2016-03-14 23:25:38,1,62,0.0,0,3,23,3,61501.78333331667,104.46666666666667,1405.6333333333334,1,{'lifecycle:transition': 'complete'},deviant
101101,Validar solicitud,2016-03-14 18:21:30,2016-03-14 19:46:29,2016-03-14 23:59:16,186,57,0.24168346774193547,0,3,19,3,61282.63333331667,106.1,1186.4833333333333,1,{'lifecycle:transition': 'complete'},deviant
101051,Homologacion por grupo de cursos,2016-03-14 18:31:36,2016-03-14 19:54:14,2016-03-15 01:10:14,7331,58,0.5632560483870968,0,5,19,3,61290.38333331667,82.63333333333334,1194.2333333333333,1,{'lifecycle:transition': 'complete'},deviant
101251,Cancelar Solicitud,2016-03-14 18:40:50,2016-03-14 21:07:58,2016-03-15 01:11:58,25141,58,0.26537298387096775,0,3,21,3,61364.11666665001,180.93333333333334,1267.9666666666667,1,{'lifecycle:transition': 'complete'},deviant
100952,Homologacion por grupo de cursos,2016-03-14 19:09:39,2016-03-14 20:30:24,2016-03-15 01:18:24,15930,58,0.5632560483870968,0,5,20,3,61326.549999983334,169.63333333333333,1230.4,1,{'lifecycle:transition': 'complete'},regular
101101,Homologacion por grupo de cursos,2016-03-14 23:59:16,2016-03-15 01:20:38,2016-03-15 01:36:16,186,59,0.5632560483870968,0,4,1,3,61616.78333331667,334.15,80.63333333333334,2,{'lifecycle:transition': 'complete'},deviant
