caseid,task,arrive:timestamp,start:timestamp,time:timestamp,role,open_cases,st_tsk_wip,queue,event_nr,hour,month,timesincecasestart,timesincelastevent,timesincemidnight,weekday,attrib_trace,label
10,Create Request for Quotation,2011-01-03 10:52:49,2011-01-03 22:05:01,2011-01-03 22:12:01,Immanuel Karagianni,73,0.04731771817151492,0,2,22,1,4205.016666666666,723.2,1325.0166666666667,1,{'lifecycle:transition': 'complete'},regular
17_CF,Analyze Request for Quotation,2011-01-02 11:31:59,2011-01-03 22:15:34,2011-01-03 22:27:34,Francois de Perrier,59,0.1774650547789951,0,3,22,1,4215.566666666667,2098.9,1335.5666666666666,1,{'lifecycle:transition': 'complete'},deviant
4,Analyze Request for Quotation,2011-01-02 11:28:45,2011-01-03 23:05:11,2011-01-03 23:26:11,Francois de Perrier,59,0.1774650547789951,0,4,23,1,4265.183333333333,2138.4333333333334,1385.1833333333334,1,{'lifecycle:transition': 'complete'},deviant
4,Amend Request for Quotation,2011-01-03 23:26:11,2011-01-03 23:54:02,2011-01-04 00:02:02,Nico Ojenbeer,83,0.057329051756705704,0,5,23,1,4314.033333333334,48.85,1434.0333333333333,1,{'lifecycle:transition': 'complete'},deviant
13,Create Request for Quotation,2011-01-03 13:24:50,2011-01-03 23:54:52,2011-01-04 00:03:52,Anna Kaufmann,76,0.04731771817151492,0,2,23,1,4314.866666666667,649.0333333333333,1434.8666666666666,1,{'lifecycle:transition': 'complete'},regular
21_CF,Analyze Request for Quotation,2011-01-02 13:02:59,2011-01-04 00:19:02,2011-01-04 00:31:36,Francois de Perrier,60,0.1774650547789951,0,3,0,1,4339.033333333334,2131.45,19.033333333333335,2,{'lifecycle:transition': 'complete'},deviant
8_CF,Send Request for Quotation to Supplier,2011-01-03 09:32:46,2011-01-03 22:09:01,2011-01-04 01:04:19,Karel de Groot,72,0.07225160559123536,0,4,22,1,4209.016666666666,769.3666666666667,1329.0166666666667,1,{'lifecycle:transition': 'complete'},deviant
3,Analyze Request for Quotation,2011-01-02 10:29:54,2011-01-04 01:04:19,2011-01-04 01:25:19,Karel de Groot,59,0.1774650547789951,0,4,22,1,4214.45,2146.55,1334.45,1,{'lifecycle:transition': 'complete'},deviant
2_CF,Create Quotation comparison Map,2011-01-03 20:19:43,2011-01-04 01:25:19,2011-01-04 01:38:36,Karel de Groot,81,0.4004533434076313,1,5,23,1,4260.466666666666,337.5,1380.4666666666667,1,{'lifecycle:transition': 'complete'},deviant
22_CF,Analyze Request for Quotation,2011-01-02 13:47:52,2011-01-04 02:36:31,2011-01-04 02:49:04,Francois de Perrier,60,0.1774650547789951,0,3,2,1,4476.516666666666,2224.1,156.51666666666668,2,{'lifecycle:transition': 'complete'},deviant
25_CF,Analyze Request for Quotation,2011-01-02 14:45:47,2011-01-04 02:49:04,2011-01-04 03:01:39,Francois de Perrier,61,0.1774650547789951,0,3,2,1,4486.033333333334,2175.75,166.03333333333333,2,{'lifecycle:transition': 'complete'},deviant
0_CF,Analyze Quotation Comparison Map,2011-01-03 20:33:26,2011-01-04 03:30:00,2011-01-04 03:30:00,Anna Kaufmann,81,0.0646014355874575,0,6,3,1,4530.0,552.5333333333333,210.0,2,{'lifecycle:transition': 'complete'},deviant
9_CF,Send Request for Quotation to Supplier,2011-01-03 11:54:54,2011-01-04 01:38:36,2011-01-04 04:51:54,Karel de Groot,73,0.07225160559123536,0,4,0,1,4370.183333333333,788.3166666666667,50.18333333333333,2,{'lifecycle:transition': 'complete'},deviant
35_CF,Analyze Request for Quotation,2011-01-02 16:06:15,2011-01-04 04:39:34,2011-01-04 04:52:09,Francois de Perrier,62,0.1774650547789951,0,3,4,1,4599.566666666667,2208.9166666666665,279.56666666666666,2,{'lifecycle:transition': 'complete'},deviant
19,Create Purchase Requisition,2011-01-04 04:25:32,2011-01-04 04:25:32,2011-01-04 05:14:32,Penn Osterwalder,84,0.1258027956176804,0,1,4,1,4585.533333333334,4585.533333333334,265.53333333333336,2,{'lifecycle:transition': 'complete'},deviant
20,Create Purchase Requisition,2011-01-04 06:02:21,2011-01-04 06:02:21,2011-01-04 06:19:21,Anne Olwada,85,0.1258027956176804,0,1,6,1,4682.35,4682.35,362.35,2,{'lifecycle:transition': 'complete'},regular
15,Create Request for Quotation,2011-01-03 18:03:11,2011-01-04 07:01:43,2011-01-04 07:14:43,Christian Francois,79,0.04731771817151492,0,2,7,1,4741.716666666666,795.5333333333333,421.71666666666664,2,{'lifecycle:transition': 'complete'},deviant
35_CF,Amend Request for Quotation,2011-01-04 04:52:09,2011-01-04 07:46:56,2011-01-04 08:05:45,Elvira Lores,84,0.057329051756705704,0,4,7,1,4786.933333333333,187.36666666666667,466.93333333333334,2,{'lifecycle:transition': 'complete'},deviant
13_CF,Send Request for Quotation to Supplier,2011-01-03 17:17:10,2011-01-04 04:51:54,2011-01-04 08:09:50,Karel de Groot,78,0.07225160559123536,0,4,1,1,4418.933333333333,522.7166666666667,98.93333333333334,2,{'lifecycle:transition': 'complete'},deviant
2_CF,Analyze Quotation Comparison Map,2011-01-04 01:38:36,2011-01-04 08:31:12,2011-01-04 08:31:13,Anna Kaufmann,83,0.0646014355874575,0,6,8,1,4831.2,570.7333333333333,511.2,2,{'lifecycle:transition': 'complete'},deviant
5,Analyze Request for Quotation,2011-01-02 13:38:47,2011-01-04 08:09:50,2011-01-04 08:34:50,Karel de Groot,60,0.1774650547789951,0,4,1,1,4432.566666666667,2174.7833333333333,112.56666666666666,2,{'lifecycle:transition': 'complete'},deviant
21,Create Purchase Requisition,2011-01-04 07:41:04,2011-01-04 07:41:04,2011-01-04 08:37:04,Miu Hanwan,86,0.1258027956176804,0,1,7,1,4781.066666666667,4781.066666666667,461.06666666666666,2,{'lifecycle:transition': 'complete'},deviant
8_CF,Create Quotation comparison Map,2011-01-04 01:04:19,2011-01-04 08:34:50,2011-01-04 08:48:22,Karel de Groot,83,0.4004533434076313,3,5,5,1,4637.133333333333,428.1166666666667,317.1333333333333,2,{'lifecycle:transition': 'complete'},deviant
9_CF,Create Quotation comparison Map,2011-01-04 04:51:54,2011-01-04 08:48:22,2011-01-04 09:01:35,Karel de Groot,84,0.4004533434076313,2,5,8,1,4837.85,467.6666666666667,517.85,2,{'lifecycle:transition': 'complete'},deviant
42_CF,Analyze Purchase Requisition,2011-01-03 06:32:42,2011-01-04 08:57:01,2011-01-04 09:06:07,Magdalena Predutta,70,0.03333962976955043,0,4,8,1,4857.016666666666,1602.6833333333334,537.0166666666667,2,{'lifecycle:transition': 'complete'},deviant
22,Create Purchase Requisition,2011-01-04 08:42:32,2011-01-04 08:42:32,2011-01-04 09:09:32,Elvira Lores,87,0.1258027956176804,0,1,8,1,4842.533333333334,4842.533333333334,522.5333333333333,2,{'lifecycle:transition': 'complete'},deviant
5,Amend Request for Quotation,2011-01-04 08:34:50,2011-01-04 09:17:14,2011-01-04 09:29:14,Anne Olwada,86,0.057329051756705704,0,5,9,1,4877.233333333334,444.6666666666667,557.2333333333333,2,{'lifecycle:transition': 'complete'},deviant
53_CF,Create Request for Quotation,2011-01-03 20:00:58,2011-01-04 09:38:18,2011-01-04 09:52:18,Immanuel Karagianni,81,0.04731771817151492,0,2,9,1,4898.3,825.35,578.3,2,{'lifecycle:transition': 'complete'},deviant
16,Create Request for Quotation,2011-01-03 19:35:14,2011-01-04 09:55:03,2011-01-04 10:04:03,Immanuel Karagianni,80,0.04731771817151492,0,2,9,1,4915.05,909.3,595.05,2,{'lifecycle:transition': 'complete'},regular
23,Create Purchase Requisition,2011-01-04 09:20:51,2011-01-04 09:20:51,2011-01-04 10:07:51,Penn Osterwalder,87,0.1258027956176804,0,1,9,1,4880.85,4880.85,560.85,2,{'lifecycle:transition': 'complete'},deviant
41_CF,Analyze Purchase Requisition,2011-01-03 08:58:06,2011-01-04 10:33:07,2011-01-04 10:42:31,Magdalena Predutta,71,0.03333962976955043,0,4,10,1,4953.116666666667,1553.05,633.1166666666667,2,{'lifecycle:transition': 'complete'},deviant
17,Create Request for Quotation,2011-01-03 21:31:11,2011-01-04 10:35:08,2011-01-04 10:45:08,Alberto Duport,82,0.04731771817151492,0,2,10,1,4955.133333333333,828.95,635.1333333333333,2,{'lifecycle:transition': 'complete'},deviant
24,Create Purchase Requisition,2011-01-04 10:33:08,2011-01-04 10:33:08,2011-01-04 10:49:08,Miu Hanwan,88,0.1258027956176804,0,1,10,1,4953.133333333333,4953.133333333333,633.1333333333333,2,{'lifecycle:transition': 'complete'},deviant
0_CF,Choose best option,2011-01-04 03:30:00,2011-01-04 03:38:31,2011-01-04 12:10:11,Nico Ojenbeer,83,0.0,0,7,3,1,4538.516666666666,8.516666666666667,218.51666666666668,2,{'lifecycle:transition': 'complete'},deviant
14_CF,Send Request for Quotation to Supplier,2011-01-03 19:53:26,2011-01-04 11:00:15,2011-01-04 14:13:38,Karel de Groot,81,0.07225160559123536,1,4,11,1,4980.25,918.9,660.25,2,{'lifecycle:transition': 'complete'},deviant
25,Create Purchase Requisition,2011-01-04 13:51:27,2011-01-04 13:51:27,2011-01-04 14:40:27,Anna Kaufmann,88,0.1258027956176804,0,1,13,1,5151.45,5151.45,831.45,2,{'lifecycle:transition': 'complete'},deviant
26,Create Purchase Requisition,2011-01-04 14:21:34,2011-01-04 14:21:34,2011-01-04 15:03:34,Tesca Lobes,89,0.1258027956176804,0,1,14,1,5181.566666666667,5181.566666666667,861.5666666666667,2,{'lifecycle:transition': 'complete'},deviant
1,Settle Conditions With Supplier,2011-01-03 19:45:41,2011-01-04 07:06:23,2011-01-04 15:04:23,Francois de Perrier,80,0.8897808840196448,0,8,7,1,4746.383333333333,680.7,426.3833333333333,2,{'lifecycle:transition': 'complete'},deviant
38_CF,Analyze Request for Quotation,2011-01-02 20:01:02,2011-01-04 15:04:23,2011-01-04 15:16:51,Francois de Perrier,64,0.1774650547789951,0,3,9,1,4889.9,2264.6666666666665,569.9,2,{'lifecycle:transition': 'complete'},deviant
39_CF,Analyze Request for Quotation,2011-01-02 21:56:46,2011-01-04 15:16:51,2011-01-04 15:29:28,Francois de Perrier,65,0.1774650547789951,0,3,11,1,5039.366666666667,2298.0833333333335,719.3666666666667,2,{'lifecycle:transition': 'complete'},deviant
8_CF,Analyze Quotation Comparison Map,2011-01-04 08:48:22,2011-01-04 15:39:58,2011-01-04 15:39:58,Anna Kaufmann,87,0.0646014355874575,0,6,15,1,5259.966666666666,622.8333333333334,939.9666666666667,2,{'lifecycle:transition': 'complete'},deviant
9_CF,Analyze Quotation Comparison Map,2011-01-04 09:01:35,2011-01-04 15:51:51,2011-01-04 15:52:13,Anna Kaufmann,87,0.0646014355874575,0,6,15,1,5271.85,434.0,951.85,2,{'lifecycle:transition': 'complete'},deviant
40_CF,Analyze Request for Quotation,2011-01-03 01:07:43,2011-01-04 16:12:57,2011-01-04 16:24:54,Francois de Perrier,68,0.1774650547789951,0,3,16,1,5292.95,2360.766666666667,972.95,2,{'lifecycle:transition': 'complete'},deviant
11,Analyze Purchase Requisition,2011-01-03 12:38:28,2011-01-04 17:04:46,2011-01-04 17:10:46,Francis Odell,74,0.03333962976955043,0,2,17,1,5344.766666666666,1747.3,1024.7666666666667,2,{'lifecycle:transition': 'complete'},deviant
15_CF,Send Request for Quotation to Supplier,2011-01-03 20:29:30,2011-01-04 14:13:38,2011-01-04 17:27:47,Karel de Groot,81,0.07225160559123536,0,4,11,1,4986.1,888.6833333333333,666.1,2,{'lifecycle:transition': 'complete'},deviant
11,Create Request for Quotation,2011-01-04 17:10:46,2011-01-04 17:32:58,2011-01-04 17:34:58,Francis Odell,89,0.04731771817151492,0,3,17,1,5372.966666666666,28.2,1052.9666666666667,2,{'lifecycle:transition': 'complete'},deviant
12,Analyze Purchase Requisition,2011-01-03 13:06:42,2011-01-04 18:02:38,2011-01-04 18:08:38,Francis Odell,76,0.03333962976955043,0,2,18,1,5402.633333333333,1745.9333333333334,1082.6333333333334,2,{'lifecycle:transition': 'complete'},deviant
27,Create Purchase Requisition,2011-01-04 17:18:33,2011-01-04 17:18:33,2011-01-04 18:12:33,Alberto Duport,90,0.1258027956176804,0,1,17,1,5358.55,5358.55,1038.55,2,{'lifecycle:transition': 'complete'},deviant
28,Create Purchase Requisition,2011-01-04 18:47:58,2011-01-04 18:47:58,2011-01-04 19:07:58,Miu Hanwan,91,0.1258027956176804,0,1,18,1,5447.966666666666,5447.966666666666,1127.9666666666667,2,{'lifecycle:transition': 'complete'},deviant
29,Create Purchase Requisition,2011-01-04 19:20:24,2011-01-04 19:20:24,2011-01-04 19:39:24,Penn Osterwalder,92,0.1258027956176804,0,1,19,1,5480.4,5480.4,1160.4,2,{'lifecycle:transition': 'complete'},regular
26_CF,Analyze Purchase Requisition,2011-01-03 14:10:04,2011-01-04 19:40:31,2011-01-04 19:44:16,Maris Freeman,77,0.03333962976955043,0,2,19,1,5500.516666666666,1778.6166666666666,1180.5166666666667,2,{'lifecycle:transition': 'complete'},deviant
26_CF,Create Request for Quotation,2011-01-04 19:44:16,2011-01-04 20:06:16,2011-01-04 20:25:04,Maris Freeman,92,0.04731771817151492,0,3,20,1,5526.266666666666,25.75,1206.2666666666667,2,{'lifecycle:transition': 'complete'},deviant
17_CF,Send Request for Quotation to Supplier,2011-01-03 22:27:34,2011-01-04 17:27:47,2011-01-04 20:28:10,Karel de Groot,83,0.07225160559123536,1,4,13,1,5140.3,924.7333333333333,820.3,2,{'lifecycle:transition': 'complete'},deviant
57_CF,Analyze Request for Quotation,2011-01-03 17:04:19,2011-01-04 20:16:06,2011-01-04 20:29:05,Magdalena Predutta,78,0.1774650547789951,0,4,20,1,5536.1,1648.1666666666667,1216.1,2,{'lifecycle:transition': 'complete'},deviant
2_CF,Choose best option,2011-01-04 08:31:13,2011-01-04 12:10:11,2011-01-04 20:41:28,Nico Ojenbeer,86,0.0,0,7,8,1,4850.45,19.25,530.45,2,{'lifecycle:transition': 'complete'},deviant
13_CF,Create Quotation comparison Map,2011-01-04 08:09:50,2011-01-04 20:28:10,2011-01-04 20:41:41,Karel de Groot,86,0.4004533434076313,2,5,19,1,5488.283333333334,1069.35,1168.2833333333333,2,{'lifecycle:transition': 'complete'},deviant
5_CF,Create Purchase Requisition,2011-01-04 20:57:00,2011-01-04 20:57:00,2011-01-04 21:05:40,Alberto Duport,93,0.1258027956176804,0,1,20,1,5577.0,5577.0,1257.0,2,{'lifecycle:transition': 'complete'},deviant
29_CF,Create Purchase Requisition,2011-01-04 22:05:29,2011-01-04 22:05:29,2011-01-04 22:14:08,Miu Hanwan,94,0.1258027956176804,0,1,22,1,5645.483333333334,5645.483333333334,1325.4833333333333,2,{'lifecycle:transition': 'complete'},deviant
14,Analyze Purchase Requisition,2011-01-03 16:14:47,2011-01-04 22:07:47,2011-01-04 22:15:47,Maris Freeman,78,0.03333962976955043,0,2,22,1,5647.783333333334,1845.0,1327.7833333333333,2,{'lifecycle:transition': 'complete'},regular
14,Create Request for Quotation,2011-01-04 22:15:47,2011-01-04 22:37:40,2011-01-04 22:40:40,Maris Freeman,94,0.04731771817151492,0,3,22,1,5677.666666666667,29.883333333333333,1357.6666666666667,2,{'lifecycle:transition': 'complete'},regular
21_CF,Send Request for Quotation to Supplier,2011-01-04 00:31:36,2011-01-04 20:41:41,2011-01-04 22:46:45,Karel de Groot,83,0.07225160559123536,2,4,20,1,5557.95,1218.9166666666667,1237.95,2,{'lifecycle:transition': 'complete'},deviant
3,Send Request for Quotation to Supplier,2011-01-04 01:25:19,2011-01-04 23:10:12,2011-01-04 23:36:12,Magdalena Predutta,83,0.07225160559123536,0,5,23,1,5710.2,1495.75,1390.2,2,{'lifecycle:transition': 'complete'},deviant
22_CF,Send Request for Quotation to Supplier,2011-01-04 02:49:04,2011-01-04 22:46:45,2011-01-05 00:51:05,Karel de Groot,83,0.07225160559123536,2,4,22,1,5640.433333333333,1163.9166666666667,1320.4333333333334,2,{'lifecycle:transition': 'complete'},deviant
31_CF,Create Purchase Requisition,2011-01-05 01:20:10,2011-01-05 01:20:10,2011-01-05 01:28:56,Alberto Duport,95,0.1258027956176804,0,1,1,1,5840.166666666667,5840.166666666667,80.16666666666667,3,{'lifecycle:transition': 'complete'},deviant
44_CF,Analyze Request for Quotation,2011-01-03 07:57:30,2011-01-05 02:30:47,2011-01-05 02:43:30,Francois de Perrier,70,0.1774650547789951,0,3,2,1,5910.783333333334,2584.366666666667,150.78333333333333,3,{'lifecycle:transition': 'complete'},deviant
25_CF,Send Request for Quotation to Supplier,2011-01-04 03:01:39,2011-01-05 00:51:05,2011-01-05 03:22:03,Karel de Groot,83,0.07225160559123536,2,4,23,1,5710.4,1224.3666666666666,1390.4,2,{'lifecycle:transition': 'complete'},deviant
1,Create Purchase Order,2011-01-04 15:04:23,2011-01-05 03:22:03,2011-01-05 03:34:03,Karel de Groot,89,0.048073290517567056,1,9,23,1,5724.033333333334,977.65,1404.0333333333333,2,{'lifecycle:transition': 'complete'},deviant
23,Create Request for Quotation,2011-01-04 10:07:51,2011-01-05 03:26:36,2011-01-05 03:36:36,Esmana Liubiata,87,0.04731771817151492,0,2,3,1,5966.6,1085.75,206.6,3,{'lifecycle:transition': 'complete'},deviant
13_CF,Analyze Quotation Comparison Map,2011-01-04 20:41:41,2011-01-05 03:37:37,2011-01-05 03:37:37,Anna Kaufmann,92,0.0646014355874575,0,6,3,1,5977.616666666667,489.3333333333333,217.61666666666667,3,{'lifecycle:transition': 'complete'},deviant
2,Analyze Request for Quotation,2011-01-03 18:46:14,2011-01-05 03:34:03,2011-01-05 03:44:03,Karel de Groot,80,0.1774650547789951,1,7,0,1,5781.566666666667,1781.3333333333333,21.566666666666666,3,{'lifecycle:transition': 'complete'},regular
14_CF,Create Quotation comparison Map,2011-01-04 14:13:38,2011-01-05 03:44:03,2011-01-05 03:57:36,Karel de Groot,88,0.4004533434076313,2,5,1,1,5839.35,859.1,79.35,3,{'lifecycle:transition': 'complete'},deviant
32_CF,Create Purchase Requisition,2011-01-05 03:59:54,2011-01-05 03:59:54,2011-01-05 04:08:37,Alberto Duport,96,0.1258027956176804,0,1,3,1,5999.9,5999.9,239.9,3,{'lifecycle:transition': 'complete'},deviant
15_CF,Create Quotation comparison Map,2011-01-04 17:27:47,2011-01-05 03:57:36,2011-01-05 04:11:13,Karel de Groot,90,0.4004533434076313,1,5,2,1,5913.033333333334,926.9333333333333,153.03333333333333,3,{'lifecycle:transition': 'complete'},deviant
47_CF,Analyze Request for Quotation,2011-01-03 07:16:05,2011-01-05 04:17:37,2011-01-05 04:30:55,Francois de Perrier,70,0.1774650547789951,0,3,4,1,6017.616666666667,2717.3166666666666,257.6166666666667,3,{'lifecycle:transition': 'complete'},deviant
12,Amend Purchase Requisition,2011-01-04 18:08:38,2011-01-05 04:07:51,2011-01-05 04:33:51,Penn Osterwalder,90,0.0017944843218738193,0,3,4,1,6007.85,605.2166666666667,247.85,3,{'lifecycle:transition': 'complete'},deviant
51_CF,Analyze Request for Quotation,2011-01-03 07:41:49,2011-01-05 04:48:08,2011-01-05 05:01:26,Francois de Perrier,70,0.1774650547789951,0,3,4,1,6048.133333333333,2722.116666666667,288.1333333333333,3,{'lifecycle:transition': 'complete'},deviant
8_CF,Choose best option,2011-01-04 15:39:58,2011-01-04 20:41:28,2011-01-05 05:14:17,Nico Ojenbeer,89,0.0,0,7,15,1,5279.75,19.783333333333335,959.75,2,{'lifecycle:transition': 'complete'},deviant
37_CF,Create Purchase Requisition,2011-01-05 05:24:35,2011-01-05 05:24:35,2011-01-05 05:33:16,Alberto Duport,97,0.1258027956176804,0,1,5,1,6084.583333333333,6084.583333333333,324.5833333333333,3,{'lifecycle:transition': 'complete'},deviant
18,Analyze Purchase Requisition,2011-01-03 21:51:41,2011-01-05 05:46:07,2011-01-05 05:50:07,Heinz Gutschmidt,83,0.03333962976955043,0,2,5,1,6106.116666666667,1930.4333333333334,346.1166666666667,3,{'lifecycle:transition': 'complete'},deviant
18,Create Request for Quotation,2011-01-05 05:50:07,2011-01-05 06:24:25,2011-01-05 06:27:25,Heinz Gutschmidt,97,0.04731771817151492,0,3,6,1,6144.416666666667,38.3,384.4166666666667,3,{'lifecycle:transition': 'complete'},deviant
46_CF,Create Purchase Requisition,2011-01-05 07:13:21,2011-01-05 07:13:21,2011-01-05 07:22:00,Alberto Duport,98,0.1258027956176804,0,1,7,1,6193.35,6193.35,433.35,3,{'lifecycle:transition': 'complete'},deviant
59_CF,Analyze Request for Quotation,2011-01-03 12:25:53,2011-01-05 07:28:49,2011-01-05 07:41:08,Francois de Perrier,74,0.1774650547789951,0,3,7,1,6208.816666666667,2595.5833333333335,448.81666666666666,3,{'lifecycle:transition': 'complete'},deviant
60_CF,Analyze Request for Quotation,2011-01-03 13:15:16,2011-01-05 07:41:08,2011-01-05 07:53:28,Francois de Perrier,76,0.1774650547789951,0,3,7,1,6218.366666666667,2555.75,458.3666666666667,3,{'lifecycle:transition': 'complete'},deviant
17_CF,Create Quotation comparison Map,2011-01-04 20:28:10,2011-01-05 07:42:35,2011-01-05 07:56:10,Karel de Groot,92,0.4004533434076313,1,5,7,1,6222.583333333333,1082.2833333333333,462.5833333333333,3,{'lifecycle:transition': 'complete'},deviant
61_CF,Analyze Request for Quotation,2011-01-03 14:50:28,2011-01-05 09:25:43,2011-01-05 09:37:52,Francois de Perrier,77,0.1774650547789951,0,3,9,1,6325.716666666666,2568.233333333333,565.7166666666667,3,{'lifecycle:transition': 'complete'},deviant
